2015-01-12,MCK,334,312,1096,4586,111,225
2015-01-12,MCK,3,4,0,598,674,919
2015-01-12,MJN,72,1222,6277,1563,2647,1206
2015-01-12,MJN,50,0,0,4613,2011,633
2015-01-12,MWV,6,2190,43
2015-01-12,MWV,416,0,150
2015-01-12,MDT,227,250,342,95,2406,283
2015-01-12,MDT,122,343,8,416,147,359
2015-01-12,MRK,783,977,857,23894,840,176
2015-01-12,MRK,3513,34,100,339,252,49
2015-01-12,MET,212,22,24553,85,54,2427
2015-01-12,MET,96,95,461,1387,268,19748
2015-01-12,KORS,882,60,74,25,3633,615
2015-01-12,KORS,14,16450,2391,1040,1576,647
2015-01-12,MCHP,828,181,464,633,897,1790
2015-01-12,MCHP,2014,227,249,3585,127,199
2015-01-12,MU,70,25918,110,20506,1206,67677
2015-01-12,MU,32876,3165,21719,7530,27212,3508
2015-01-12,MSFT,823,16481,1174,24910,2801,36517
2015-01-12,MSFT,18253,1416,21039,1520,20429,2559
2015-01-12,MHK,49,31,129,5044,103,13
2015-01-12,MHK,68,0,0,61,1001,98
2015-01-12,TAP,10364,2495,14463,5979,5321,1631
2015-01-12,TAP,881,72,100,1270,1984,1385
2015-01-12,MDLZ,65,2396,2890,3537,3354,6565
2015-01-12,MDLZ,3612,3502,1320,946,4541,3098
2015-01-12,MON,201,222,188,22048,803,2134
2015-01-12,MON,10566,209,59,198,1738,4642
2015-01-12,MNST,42,457,33,38,75,48
2015-01-12,MNST,111,35,9,7,249,228
2015-01-12,MCO,161,96,276,555,295,419
2015-01-12,MCO,493,67,67,1197,231,641
2015-01-12,MS,25854,1,8862,2261,9461,2936
2015-01-12,MS,906,3716,2255,10693,304,4895
2015-01-12,MOS,7246,32,490,929,281,3056
2015-01-12,MOS,66,68,2569,7161,60,475
2015-01-12,MSI,71,570,6245,6320,6001,7886
2015-01-12,MSI,1468,215,143,3269,15467,2753
2015-01-12,MUR,0,52,34,215,331,532
2015-01-12,MUR,388,447,393,113,220,1550
2015-01-12,MYL,13107,5710,18138,10824,4774,705
2015-01-12,MYL,1239,436,0,2038,2810,29858
2015-01-12,NBR,94,26,703,798,2253,1815
2015-01-12,NBR,2153,2669,1039,597,845,921
2015-01-12,NDAQ,526,160,438,87,158,79
2015-01-12,NDAQ,15,52,7,86,26,35
2015-01-12,NOV,12,0,0,0,0,107
2015-01-12,NOV,34,124,628,153,115,132
2015-01-12,NAVI,0,10,717,394,0
2015-01-12,NAVI,,77,94,178
2015-01-12,NTAP,1,348,16,2893,242,1009
2015-01-12,NTAP,4816,875,585,502,843,259
2015-01-12,NFLX,18,137,106,373,159,583
2015-01-12,NFLX,1684,209,1079,248,1193,231
2015-01-12,NWL,172,622,267,30,25,7
2015-01-12,NWL,,31,0,0
2015-01-12,NFX,629,15,0,1144,498,1737
2015-01-12,NFX,509,946,2209,645,375,87
2015-01-12,NEM,14579,1071,5969,875,3727,539
2015-01-12,NEM,7,2607,0,19319,338,8955
2015-01-12,NWSA,25,12,3528,579,675,520
2015-01-12,NWSA,239,24,560,0,257,1022
2015-01-12,NEE,874,1497,2573,1270,154,92
2015-01-12,NEE
2015-01-12,NLSN,7,241,36
2015-01-12,NLSN,116,36,5,16
2015-01-12,NKE,20,3875,29,472,6,25
2015-01-12,NKE,161,0,44,4,1632,1
2015-01-12,NI,430,1228,5510,5410,4962,75
2015-01-12,NI,411,20,0,138,472,192
2015-01-12,NE,33,615,412,721,138,1527
2015-01-12,NE,1832,152,3682,197,817,152
2015-01-12,NBL,11,61,142,360,81,306
2015-01-12,NBL,929,196,534,70,177,1000
2015-01-12,JWN,751,2630,852,2114,146,267
2015-01-12,JWN,1225,4,30,766,1659,283
2015-01-12,NSC,10,867,0,4,21,7
2015-01-12,NSC,88,45,61,53,1465,3
2015-01-12,NU,0,59,1987,278
2015-01-12,NU,,131,253,176
2015-01-12,NTRS,0,32,392,1176,325
2015-01-12,NTRS,747,68,4,10,113,83
2015-01-12,NOC,429,476,645,480,149,26
2015-01-12,NOC,70,0,0,404,1102,662
2015-01-12,NRG,92,3096,196,1045,889,776
2015-01-12,NRG,2082,2638,1164,277,12695,4629
2015-01-12,NUE,0,51,0,3,2,506
2015-01-12,NUE,163,2265,29,3266,51,372
2015-01-12,NVDA,11,3886,116,15855,426,14210
2015-01-12,NVDA,1957,125,621,661,4992,223
2015-01-12,ORLY,391,158,188,95,229,246
2015-01-12,ORLY,253,46,0,71,193,271
2015-01-12,OXY,0,0,0,1024,0,86
2015-01-12,OXY,4033,10,442,140,524,706
2015-01-12,OMC,0,0,0,526,279
2015-01-12,OMC,,37,72,61
2015-01-12,OKE,0,0,18,104
2015-01-12,OKE,267,459,34,
2015-01-12,ORCL,26318,122,11336,308,10821,2577
2015-01-12,ORCL,1053,2728,583,8497,818,4303
2015-01-12,OI,20,12,151,116
2015-01-12,OI,179,182,73,
2015-01-12,PCAR,948,1192,284,686,302,708
2015-01-12,PCAR,815,399,936,1109,588,361
2015-01-12,PLL,4,1141,248,23,1
2015-01-12,PLL,,136,223,0
2015-01-12,PH,8,1075,307,407,63,13
2015-01-12,PH,67,19,0,6,125,141
2015-01-12,PDCO,2,20,46
2015-01-12,PDCO,,80,6,60
2015-01-12,PAYX,4665,1075,2368,1736,546,1982
2015-01-12,PAYX,337,105,65,1167,431,886
2015-01-12,PNR,42,158,242,53
2015-01-12,PNR,102,0,0,
2015-01-12,PBCT,0,452
2015-01-12,PBCT,154,61
2015-01-12,POM,1
2015-01-12,POM,0
2015-01-12,PEP,136,5245,562,0,39,6795
2015-01-12,PEP,14,2,2117,4756,0,366
2015-01-12,PKI,27,206,5,1
2015-01-12,PKI,9,3,0,
2015-01-12,PRGO,72,3441,572,276,481,859
2015-01-12,PRGO,22,4,30,91,107,125
2015-01-12,PETM,2316,1608,2320,2810,892,104
2015-01-12,PETM,1,0,0,2279,1208,3053
2015-01-12,PFE,3154,59528,4937,43242,672,23593
2015-01-12,PFE,971,88,176,2369,15197,522
2015-01-12,PCG,1,0,741
2015-01-12,PCG,,128,329,2529
2015-01-12,PM,20,4852,21,4,471,0
2015-01-12,PM,0,75,48,27,8299,97
2015-01-12,PSX,48,1,1,0,0,566
2015-01-12,PSX,40,1383,113,33,99,85
2015-01-12,PNW,0,117,202,6,0
2015-01-12,PNW,,60,12,14
2015-01-12,PXD,0,1,2,316,7,1
2015-01-12,PXD,412,25,102,17,4,37
2015-01-12,PBI,0,48,93,636,2879,1032
2015-01-12,PBI,1097,671,407,139,1832,1363
2015-01-12,PCL,4858,4255,1105,383,1170,202
2015-01-12,PCL,75,184,68,394,534,399
2015-01-12,PNC,2280,3049,4920,3382,4249,1519
2015-01-12,PNC,1460,950,588,1849,2174,2247
2015-01-12,PPG,517,659,578,800,354,76
2015-01-12,PPG,102,2,0,589,888,910
2015-01-12,PPL,52,3298,37856,2291,2047,2131
2015-01-12,PPL,275,206,373,614,785,794
2015-01-12,PX,0,126,163,907,545,511
2015-01-12,PX,450,33,6,258,386,729
2015-01-12,PCP,32,133,248,520
2015-01-12,PCP,178,73,9,
2015-01-12,PCLN,1,47,3,112,6,74
2015-01-12,PCLN,596,62,391,54,247,89
2015-01-12,PFG,5,13,141,1245,17,11
2015-01-12,PFG,345,0,0,860,57,175
2015-01-12,PG,15712,213,3,39951,50,1647
2015-01-12,PG,32415,7,1369,0,1268,58
2015-01-12,PGR,160,144,3,40
2015-01-12,PGR,383,0,0,
2015-01-12,PLD,5185,333,351,79
2015-01-12,PLD,,2220,1576,67
2015-01-12,PRU,322,656,6482,3431,11070,4175
2015-01-12,PRU,6786,6765,998,1878,3247,3065
2015-01-12,PSA,973,1096,54,24
2015-01-12,PSA,,62,32,46
2015-01-12,PEG,128,64,1
2015-01-12,PEG,,169,0,0
2015-01-12,PHM,301,6436,209,794,0,225
2015-01-12,PHM,447,44,3,6869,3991,191
2015-01-12,PVH,152,1724,6791,756,1350,2251
2015-01-12,PVH,507,885,166,239,517,1255
2015-01-12,QEP,15,449,1003,90,1084
2015-01-12,QEP,67,97,745,2,176,118
2015-01-12,QCOM,37763,140,101,966,2507,49387
2015-01-12,QCOM,1355,876,15620,29477,561,2322
2015-01-12,PWR,717,153,545,375,819
2015-01-12,PWR,787,1109,308,17,58,84
2015-01-12,DGX,0,0,77,747,574
2015-01-12,DGX,,23184,1964,421
2015-01-12,RL,40,2030,605,2027,1450,1771
2015-01-12,RL,1840,1444,351,728,1286,1232
2015-01-12,RRC,12,28,17,107,425,4054
2015-01-12,RRC,3321,160,1719,73,179,169
2015-01-12,RTN,36,41,1797,1418,635,240
2015-01-12,RTN,340,1,0,646,1048,985
2015-01-12,RHT,6396,917,493,824,261,353
2015-01-12,RHT,251,85,46,597,469,680
2015-01-12,REGN,15,258,17,278,31,388
2015-01-12,REGN,212,21,124,23,432,18
2015-01-12,RF,2467,134,448,17299,10102,6771
2015-01-12,RF,12687,667,402,3421,612,6112
2015-01-12,RSG,163,95,18896,575,128,0
2015-01-12,RSG,20,0,0,424,279,180
2015-01-12,RAI,658,582,1332,1241,109,5
2015-01-12,RAI,672,6,0,829,1430,269
2015-01-12,RHI,38,256
2015-01-12,RHI,168,0
2015-01-12,ROK,2,40,89,901,380,1084
2015-01-12,ROK,440,643,40,91,237,485
2015-01-12,COL,1,0,771,652,30,11
2015-01-12,COL,92,25,0,76,73,154
2015-01-12,ROP,0,7,33,307
2015-01-12,ROP,32,32,1,
2015-01-12,ROST,387,508,215,130,272,47
2015-01-12,ROST,16,0,0,455,224,138
2015-01-12,R,17,28,92,100
2015-01-12,R,144,84,15,94,47,38
2015-01-12,SWY,276,0,334,26,425,16
2015-01-12,SWY,400,0,6,173,0,398
2015-01-12,CRM,11,54,5739,106,263,80
2015-01-12,CRM,221,147,85,209,340,8300
2015-01-12,SNDK,1565,0,1437,1,2797,0
2015-01-12,SNDK,10,1775,40,2860,46,1413
2015-01-12,SCG,2
2015-01-12,SCG,11,0
2015-01-12,SLB,0,175,0,105,1626,0
2015-01-12,SLB,760,20128,12,138,5280,261
2015-01-12,SCHW,302,735,1200,856,4363,1815
2015-01-12,SCHW,1430,1105,70,1911,3409,2118
2015-01-12,SNI,0,45,820,1
2015-01-12,SNI,196,32,0,
2015-01-12,STX,46,40,3369,99,112,240
2015-01-12,STX,259,207,408,364,655,1206
2015-01-12,SEE,1204,3635,4761,83,393,14
2015-01-12,SEE,66,52,1,151,592,192
2015-01-12,SRE,57,241,942,2217,15
2015-01-12,SRE,,318,306,182
2015-01-12,SHW,161,182,609,100,28,20
2015-01-12,SHW,6,0,0,187,2712,134
2015-01-12,SIAL,0,348,466,163,20
2015-01-12,SIAL,,125,263,407
2015-01-12,SPG,3755,1236,1587,1018,0,0
2015-01-12,SPG,5,0,0,1236,1323,331
2015-01-12,SJM,6,40,156,593,151,131
2015-01-12,SJM,94,0,0,104,398,356
2015-01-12,SNA,5,0,0,16,24
2015-01-12,SNA,57,13,0,0,4,91
2015-01-12,SO,9158,29204,4673,6734,438,280
2015-01-12,SO,5602,18,0,6788,2546,7232
2015-01-12,LUV,764,17,2867,127,3184,238
2015-01-12,LUV,380,1248,317,693,420,1976
2015-01-12,SWN,16,33,225,1334,405,418
2015-01-12,SWN,1848,6585,1861,132,280,2229
2015-01-12,SE,12,22,22,66,814,718
2015-01-12,SE,1169,1452,505,11,442,75
2015-01-12,STJ,54,555,4172,14839,6254,95
2015-01-12,STJ,699,59,15,466,841,2751
2015-01-12,SWK,1421,3504,1407,2534,1033,642
2015-01-12,SWK,205,112,59,1617,1312,274
2015-01-12,SPLS,11373,4510,10832,10562,7040,14322
2015-01-12,SPLS,1057,487,39,3143,5083,2175
2015-01-12,SBUX,42,481,10756,271,782,574
2015-01-12,SBUX,20,859,0,279,1075,4620
2015-01-12,HOT,2,1408,289,204,447,39
2015-01-12,HOT,93,2677,52,205,525,499
2015-01-12,STT,23,64,346,580,530,214
2015-01-12,STT,498,499,14,667,1391,1569
2015-01-12,SRCL,3,86,15,26,1
2015-01-12,SRCL,,0,0,0
2015-01-12,SYK,2511,1648,796,759,2500,2475
2015-01-12,SYK,616,20,0,900,3791,3998
2015-01-12,STI,217,1258,1105,775,5796,2548
2015-01-12,STI,1444,1362,374,1002,2847,1550
2015-01-12,SYMC,2481,6405,13175,3585,3481,468
2015-01-12,SYMC,824,640,3,1567,2105,3884
2015-01-12,SYY,24,775,4330,1837,1088,209
2015-01-12,SYY,65,62,15,2290,552,1279
2015-01-12,TROW,1,12,1164,1688,432,329
2015-01-12,TROW,128,110,0,2464,773,2159
2015-01-12,TGT,13,5245,82,273,11241,71
2015-01-12,TGT,26,851,12,47,994,24
2015-01-12,TEL,20,51,442,867,73,50
2015-01-12,TEL,88,0,0,252,361,389
2015-01-12,TE,30,124,1,1
2015-01-12,TE,,60,0,0
2015-01-12,THC,23,117,25,857,124,155
2015-01-12,THC,1299,697,747,1455,733,1184
2015-01-12,TDC,32,930,2032,1952,1193,6954
2015-01-12,TDC,2806,522,20,1635,4085,2291
2015-01-12,TSO,22,32,5,2426,116,66
2015-01-12,TSO,95,421,99,82,85,14510
2015-01-12,TXN,129,201,454,138,144,887
2015-01-12,TXN,4808,234,38,1606,194,192
2015-01-12,TXT,686,310,1362,615,297,756
2015-01-12,TXT,187,94,68,330,322,257
2015-01-12,TMO,200,1445,1959,2019,1655,1174
2015-01-12,TMO,158,40,85,1139,1335,1332
2015-01-12,TIF,1,61,181,258,375,1001
2015-01-12,TIF,1936,1137,1959,747,2465,689
2015-01-12,TWX,30,0,105,1,8193,0
2015-01-12,TWX,1,1447,0,5,0,938
2015-01-12,TWC,2169,8940,13092,13088,6264,1985
2015-01-12,TWC,3795,55,182,2391,7831,6631
2015-01-12,TJX,1589,3545,2954,3324,2011,518
2015-01-12,TJX,1460,96,6,2157,1512,952
2015-01-12,TMK,0,221
2015-01-12,TMK,139,0
2015-01-12,TSS,15,40
2015-01-12,TSS,10,0
2015-01-12,TSCO,276,452,530,413,287,182
2015-01-12,TSCO,151,23,1,218,1327,332
2015-01-12,RIG,12,411,80,1710,773,6776
2015-01-12,RIG,13167,322,5325,431,61037,1466
2015-01-12,TRV,88,572,2454,1169,51,10
2015-01-12,TRV,11,1,0,481,776,485
2015-01-12,TRIP,3439,16,0,0,6,430
2015-01-12,TRIP,21,58,748,1441,37,31
2015-01-12,FOXA,1807,2285,3011,2503,1725,2699
2015-01-12,FOXA,549,814,250,1177,2482,4074
2015-01-12,TSN,1677,1207,4464,10315,5610,3530
2015-01-12,TSN,3292,478,354,6010,965,3498
2015-01-12,USB,20,2023,35,136,133,722
2015-01-12,USB,6866,345,5027,507,5775,265
2015-01-12,UA,555,183,3947,2801,1983,331
2015-01-12,UA,1082,128,133,91,183,247
2015-01-12,UNP,58,60,119,115,2315,325
2015-01-12,UNP,123,4689,392,232,75,70
2015-01-12,UPS,68,634,184,40961,297,5406
2015-01-12,UPS,6568,272,558,880,765,155
2015-01-12,URI,3,0,784,0,0,55
2015-01-12,URI,22,25,216,89,123,2439
2015-01-12,UTX,6,17,26,10076,78,201
2015-01-12,UTX
2015-01-12,UNH,4321,234,259,315,550,2687
2015-01-12,UNH,516,103,137,971,248,276
2015-01-12,UHS,286,71,505,157,235,23
2015-01-12,UHS,119,224,0,543,195,409
2015-01-12,UNM,40,92,100,254
2015-01-12,UNM,146,51,30,11,70,237
2015-01-12,URBN,3590,12448,7347,1104,847,271
2015-01-12,URBN,541,54,64,1242,3299,480
2015-01-12,VLO,31,8,43,2971,172,117
2015-01-12,VLO,26327,10535,682,439,247,254
2015-01-12,VAR,16,21,2
2015-01-12,VAR,5,0,14,32
2015-01-12,VTR,0,17,501,87,10
2015-01-12,VTR,,42,360,367
2015-01-12,VRSN,37,348,827,953,395,157
2015-01-12,VRSN,257,312,10,29,355,619
2015-01-12,VZ,691,413,24418,1859,13340,674
2015-01-12,VZ,992,12165,346,10020,596,17220
2015-01-12,VRTX,10,2,0,10,2040,1
2015-01-12,VRTX,5,326,10,6,6,120
2015-01-12,VFC,561,386,1294,219,163,69
2015-01-12,VFC,,128,0,0
2015-01-12,VIAB,330,183,376,1727,5779,7445
2015-01-12,VIAB,7613,5261,1566,503,872,1405
2015-01-12,V,1420,151,2885,632,3405,237
2015-01-12,V,139,790,87,1224,1091,1605
2015-01-12,VNO,19,2584,131,639,2
2015-01-12,VNO,,197,356,140
2015-01-12,VMC,79,45,265,920,18
2015-01-12,VMC,,121,106,58
2015-01-12,WMT,907,6,8834,17,642,20
2015-01-12,WMT,23,316,0,1680,159,8010
2015-01-12,WAG,178,12296,2821,9406,176,4193
2015-01-12,WAG,626,58,767,204,1427,381
2015-01-12,DIS,155,29,2860,69,20256,33
2015-01-12,DIS,27,4266,104,86,200,1652
2015-01-12,WM,1581,1374,6236,292,0
2015-01-12,WM,,1082,191,308
2015-01-12,WAT,3,5,86,1319,21,10
2015-01-12,WAT,41,0,0,1,22,52
2015-01-12,WLP,1331,4184,1858,884,233,71
2015-01-12,WLP,217,15,0,498,600,823
2015-01-12,WFC,172,117,152,42311,677,828
2015-01-12,WFC,18897,687,571,307,568,2724
2015-01-12,WDC,121,16,791,43,88,165
2015-01-12,WDC,77,120,43,60,48,287
2015-01-12,WU,235,1243,6013,4792,15344,6238
2015-01-12,WU,4955,563,426,9020,2147,4787
2015-01-12,WY,111,16172,563,1007,75,20
2015-01-12,WY,206,0,13,40,2682,48
2015-01-12,WHR,588,596,354,663,241,106
2015-01-12,WHR,121,12,0,374,306,332
2015-01-12,WFM,506,512,1884,1786,2657,69
2015-01-12,WFM,48,1172,1,86,94,377
2015-01-12,WMB,2276,22,6011,69,667,180
2015-01-12,WMB,4418,27713,190,33573,35,3117
2015-01-12,WIN,0,49,286,2448,4310,1328
2015-01-12,WIN,3209,1397,221,8,1851,4131
2015-01-12,WEC,0,438,4478,48,0
2015-01-12,WEC,,201,435,1772
2015-01-12,WYN,2401,2305,200,116,92,5
2015-01-12,WYN,28,0,0,963,1040,75
2015-01-12,WYNN,148,145,302,270,1005,516
2015-01-12,WYNN,911,304,158,507,185,124
2015-01-12,XEL,31,1
2015-01-12,XEL,,2,21,0
2015-01-12,XRX,104,3291,1384,5446,12203,793
2015-01-12,XRX,1278,468,10,3575,5193,1643
2015-01-12,XLNX,1470,698,3671,1907,1322,6341
2015-01-12,XLNX,6090,3454,13669,3221,4567,19612
2015-01-12,XL,104,111,714,404,46,11
2015-01-12,XL,90,56,0,59,38,617
2015-01-12,XYL,43,356,4980,633
2015-01-12,XYL,377,40,0,132,43,205
2015-01-12,YHOO,289,12409,672,37850,1925,105905
2015-01-12,YHOO,12359,3248,21939,2807,11465,693
2015-01-12,YUM,79,1235,3637,250,85,91
2015-01-12,YUM,109,56,32,127,1459,3564
2015-01-12,ZMH,109,575,609,26
2015-01-12,ZMH,,70,667,48
2015-01-12,ZION,26,39,279,276,2123,1063
2015-01-12,ZION,2252,1454,1763,15,13,1301
2015-01-12,ZTS,145,35,1688,0,1893,1250
2015-01-12,ZTS,1252,684,4,175,507,2551
2015-01-12,SPY,3802,28894,17543,40294,15047,56356
2015-01-12,SPY,75786,13139,72797,11573,111425,32228
2015-01-13,MMM,2577,121,3215,1084,2368,317
2015-01-13,MMM,484,881,109,1657,2582,1830
2015-01-13,ABT,36,161,1017,5190,4991,3200
2015-01-13,ABT,1543,413,147,5899,1829,1456
2015-01-13,ABBV,0,90,0,2,10,43
2015-01-13,ABBV,2013,1092,2370,2030,7001,1279
2015-01-13,ACN,1,1,282,0,2421,8
2015-01-13,ACN,535,0,514,21,205,59
2015-01-13,ACE,0,2,177,579,450
2015-01-13,ACE,,0,44,183
2015-01-13,ACT,243,2734,40,9544,344,2433
2015-01-13,ACT,306,33,115,149,126,525
2015-01-13,ADBE,665,1400,6805,1699,2247,2343
2015-01-13,ADBE,1575,930,251,1375,3250,2938
2015-01-13,ADT,668,746,3279,6107,1379,3113
2015-01-13,ADT,2758,593,393,3208,1248,2806
2015-01-13,AES,35,185,55,903
2015-01-13,AES,345,23,10,342
2015-01-13,AET,120,19,7850,64,357,11
2015-01-13,AET,15,136,0,310,222,1569
2015-01-13,AMG,6,8,13,43,99,13
2015-01-13,AMG,53,13,0,19,71,174
2015-01-13,AFL,34,729,1082,3964,7447,2671
2015-01-13,AFL,3855,3191,97,858,2291,4424
2015-01-13,A,0,8,64,5314,211,6473
2015-01-13,A,3135,813,1470,69,130,2536
2015-01-13,GAS,0,21,133,35
2015-01-13,GAS,,0,36,19
2015-01-13,APD,14,82,2793,570,3558,329
2015-01-13,APD,506,35,0,634,909,2049
2015-01-13,ARG,0,7,319,347,468,539
2015-01-13,ARG,158,0,0,31,74,115
2015-01-13,AKAM,10,1141,20,89,101,63
2015-01-13,AKAM,178,295,109,73,904,109
2015-01-13,AA,182,77573,1592,39108,9635,47690
2015-01-13,AA,43061,910,11454,2727,42098,9032
2015-01-13,ALXN,974,246,27,160,538,335
2015-01-13,ALXN,468,82,378,265,1537,627
2015-01-13,ALLE,16
2015-01-13,ALLE,21
2015-01-13,AGN,61,1326,975,5281,12,366
2015-01-13,AGN,4,0,2,51,79,7
2015-01-13,ADS,1,8,54,87,99,72
2015-01-13,ADS,5,0,0,30,54,75
2015-01-13,ALL,524,1436,586,145,220
2015-01-13,ALL,,1217,601,148
2015-01-13,ALTR,6712,6715,6909,1582,2337,3386
2015-01-13,ALTR,1156,2904,622,605,1082,5797
2015-01-13,MO,7330,437,980,587,838,117
2015-01-13,MO,43,0,10,2086,282,118
2015-01-13,AMZN,58,1819,500,1451,554,5890
2015-01-13,AMZN,3079,489,7700,1978,5460,932
2015-01-13,AEE
2015-01-13,AEE,5,55,128
2015-01-13,AEP,35,1934,3792,2112,364
2015-01-13,AEP,,2035,1036,817
2015-01-13,AXP,2425,71,976,0,3966,74
2015-01-13,AXP,60,3976,86,3881,255,744
2015-01-13,AIG,28342,45,40,29,13153,382
2015-01-13,AIG,1230,13886,2295,5,849,2741
2015-01-13,AMT,371,1053,678,0,49,9
2015-01-13,AMT,5,53,12,862,50,493
2015-01-13,AMP,30,82,152,118
2015-01-13,AMP,150,88,0,3,18,247
2015-01-13,ABC,11,43,28,730,150,28
2015-01-13,ABC,254,0,0,538,27,457
2015-01-13,AME,0,405,19
2015-01-13,AME,216,0,117
2015-01-13,AMGN,4138,171,2537,359,6958,1271
2015-01-13,AMGN,1808,3804,159,2279,967,1495
2015-01-13,APH,220,585,1398,940,186,0
2015-01-13,APH,57,0,88,819,744,857
2015-01-13,APC,4,49,2908,259,12,18
2015-01-13,APC,128,0,37,307,222,9201
2015-01-13,ADI,0,29,572,2395,699,646
2015-01-13,ADI,438,226,25,166,1534,437
2015-01-13,AON,475,3355,221,568,537,3202
2015-01-13,AON,351,995,88,1770,1979,776
2015-01-13,APA,1,359,67,56,95,78
2015-01-13,APA,123,529,159,103,2336,233
2015-01-13,AIV,34,35
2015-01-13,AIV,27,0
2015-01-13,AAPL,7705,14516,145311,20268,20531,13895
2015-01-13,AAPL,8748,7718,8169,11392,10573,58208
2015-01-13,AMAT,94909,1,33416,186,88072,4583
2015-01-13,AMAT,3748,11123,355,24572,2013,10995
2015-01-13,ADM,891,16,1820,90,595,99
2015-01-13,ADM,71,1354,67,421,109,1980
2015-01-13,AIZ,40,31,95
2015-01-13,AIZ,30,0,165
2015-01-13,T,1187,745,4736,8560,32304,4873
2015-01-13,T,8676,38424,1490,32042,12836,67749
2015-01-13,ADSK,3882,1446,2624,1056,3775,4367
2015-01-13,ADSK,1844,2273,573,2547,1544,2916
2015-01-13,ADP,26,167,137,1212,1065,52
2015-01-13,ADP,1435,37,2,99,846,351
2015-01-13,AN,94,268,161,286,531,13
2015-01-13,AN,97,103,0,501,257,222
2015-01-13,AZO,89,181,93,44,386,331
2015-01-13,AZO,162,288,211,321,544,153
2015-01-13,AVGO,1127,501,1414,1515,1157,166
2015-01-13,AVGO,93,10,2,378,343,729
2015-01-13,AVB,51,1070,117,724,18
2015-01-13,AVB,,343,334,115
2015-01-13,AVY,0,132,315,129,13
2015-01-13,AVY,,233,925,50
2015-01-13,AVP,0,1,247,366,5496
2015-01-13,AVP,13320,124,8996,0,64,348
2015-01-13,BHI,7,9570,3201,4,911,19
2015-01-13,BHI,4590,0,0,0,0,0
2015-01-13,BLL,3,53,191
2015-01-13,BLL,60,0,44
2015-01-13,BAC,304156,4303,88410,7942,544734,34314
2015-01-13,BAC,49456,357037,12832,366626,3075,93956
2015-01-13,BK,1553,15,1543,118,1649,91
2015-01-13,BK,131,2179,69,736,12,2079
2015-01-13,BCR,136,90,502,112,507,250
2015-01-13,BCR,11,0,0,50,11,404
2015-01-13,BAX,1,7,248,660,4051,704
2015-01-13,BAX,633,4257,240,45,533,110
2015-01-13,BBT,280,1313,276,4039,3350,2808
2015-01-13,BBT,5566,3731,1990,376,2044,3313
2015-01-13,BDX,37,56,863,526,35,30
2015-01-13,BDX,27,0,0,1023,287,647
2015-01-13,BBBY,208,94,298,166,3881,758
2015-01-13,BBBY,174,5796,1033,316,407,777
2015-01-13,BMS,3,230,520
2015-01-13,BMS,,274,47,244
2015-01-13,BRK-B,10,53,87,87,3610,367
2015-01-13,BRK-B,97,2910,35,78,235,173
2015-01-13,BBY,3808,1002,4947,2320,15191,343
2015-01-13,BBY,1834,6178,54,3442,489,2845
2015-01-13,BIIB,289,1931,153,1323,76,1021
2015-01-13,BIIB,128,39,140,130,535,37
2015-01-13,BLK,33,92,860,406,766,499
2015-01-13,BLK,505,688,38,306,277,567
2015-01-13,BA,274,11816,1228,1039,777,1341
2015-01-13,BA,297,160,82,658,7147,835
2015-01-13,BWA,25,0,57,596,3890,2563
2015-01-13,BWA,610,354,85,752,166,1382
2015-01-13,BXP,743,684,103,19,50,10
2015-01-13,BXP,22,2,22,71,64,25
2015-01-13,BSX,2153,8972,11344,2647,137,125
2015-01-13,BSX,474,44,0,6798,21724,7592
2015-01-13,BMY,3912,15505,373,1828,418,220
2015-01-13,BMY,2,2,15,2201,828,25
2015-01-13,BRCM,14306,12,5715,78,3291,511
2015-01-13,BRCM,304,1452,349,5292,289,6957
2015-01-13,BF-B,0,22,14,3
2015-01-13,BF-B,3,0,0,
2015-01-13,CHRW,804,991,378,1399,913,10138
2015-01-13,CHRW,439,61,5,769,583,613
2015-01-13,CA,537,2454,1962,6678,1145,1699
2015-01-13,CA,158,2,0,744,649,1223
2015-01-13,CVC,1380,299,745,2859,2043,3278
2015-01-13,CVC,424,43,0,4981,3267,573
2015-01-13,COG,5,125,210,864,3682,5314
2015-01-13,COG,6504,3612,1441,99,1994,5281
2015-01-13,CAM,1,8862,9,104,1315,1461
2015-01-13,CAM,352,538,2473,88,654,383
2015-01-13,CPB,0,588,1919,882,1629,935
2015-01-13,CPB,0,617,0,2183,461,472
2015-01-13,COF,517,2478,1328,3635,2065,2364
2015-01-13,COF,2361,1312,1186,1505,1401,2015
2015-01-13,CAH,24,781,469,720,1315,14
2015-01-13,CAH,23,0,0,634,338,462
2015-01-13,CFN,1,0,1
2015-01-13,CFN,1,0,1
2015-01-13,KMX,2910,846,212,477,206,257
2015-01-13,KMX,2097,113,51,848,2304,477
2015-01-13,CCL,16226,6884,5519,8590,889,1656
2015-01-13,CCL,229,45,29,4612,1506,1454
2015-01-13,CAT,117,3284,401,25,133,1395
2015-01-13,CAT,148,310,4453,1857,10885,1180
2015-01-13,CBG,13,124,471,513,3056,725
2015-01-13,CBG,4,33,5,258,1525,11
2015-01-13,CBS,231,21241,1116,709,448,1540
2015-01-13,CBS,883,609,257,2188,32017,183
2015-01-13,CELG,1416,1800,1168,7131,632,385
2015-01-13,CELG,792,12,5,238,100,56
2015-01-13,CNP,0,0,351,1785,2480,797
2015-01-13,CNP,503,109,0,64,59,2267
